Country,Country.code,Region,GEO,Area,Decline,Population (2018),Land Area (KM2),Area (km2),Density (2018),Prop_sixtyfive,ForeignBornPopulation,Note,Unemploy rate,Note,RU_Class,Altitude,Proximity_Capital,Proximity_UrbanArea (> 1mil),Proximity_UrbanArea (km),Coast,Proximity_Coast,Proximity_Coast(km)
Russia,RU,E,83000000000,Kabardino-Balkarian Republic,1,866023,#N/A,#N/A,,11.38299049,3.214001327,,10.4,2017 data,2,142.6895553,799.9683569,513815.2865,513.8152865,1,0,0
Russia,RU,E,26000000000,The Republic of Ingushetia*,0,492718,#N/A,#N/A,,4.66969292,10.13971398,,26.4,2017 data,2,133.6502019,954.0207985,609512.5383,609.5125383,1,0,0
Russia,RU,E,82000000000,The Republic of Dagestan,0,3075006,#N/A,#N/A,,7.12423485,8.888661223,,12,2017 data,3,91.82603729,1018.772223,555658.9539,555.6589539,1,0,0
Russia,RU,E,96000000000,Chechen Republic*,0,1446966,#N/A,#N/A,,5.537375631,3.791970474,,14,2017 data,3,87.41043054,985.7842311,607301.8499,607.3018499,1,0,0
Russia,RU,E,79000000000,Republic of Adygea (Adygea),0,454060,#N/A,#N/A,,15.2388446,21.67068464,,8.8,2017 data,3,86.81974142,637.6325053,219112.2067,219.1122067,0,0,0
Russia,RU,E,54000000000,Oryol Region,1,743357,#N/A,#N/A,,18.90621189,17.38681253,,6.5,2017 data,2,79.47736812,228.7607727,126482.1186,126.4821186,0,278800.3701,278.8003701
Russia,RU,E,70000000000,Tula region,1,1485337,#N/A,#N/A,,20.21690445,18.44080857,,3.9,2017 data,2,77.95577415,75.02188376,0,0,0,300314.9613,300.3149613
Russia,RU,E,56000000000,Penza region,1,1324879,#N/A,#N/A,,19.36845164,13.78467846,,4.5,2017 data,2,77.64223251,341.5871543,69300.38222,69.30038222,0,0,0
Russia,RU,E,38000000000,Kursk region,1,1111139,#N/A,#N/A,,18.30472868,21.9711065,,4.1,2017 data,2,75.53122178,353.5591134,59779.51832,59.77951832,0,211124.6144,211.1246144
Russia,RU,E,57000000000,Perm region,1,2616961,#N/A,#N/A,,16.40511688,14.38873324,,6,2017 data,2,74.79886196,970.8248206,0,0,0,92889.21617,92.88921617
Russia,RU,E,66000000000,Smolensk region,1,945856,#N/A,#N/A,,18.83971676,23.67672534,,5.7,2017 data,2,74.70699732,114.0461307,0,0,0,304799.5198,304.7995198
Russia,RU,E,29000000000,Kaluga region,1,1010768,#N/A,#N/A,,17.11377843,23.41153973,,4,2017 data,2,73.04856215,42.85929005,0,0,0,428506.1127,428.5061127
Russia,RU,E,14000000000,Belgorod region,0,1548647,#N/A,#N/A,,17.70201092,25.21554886,,3.9,2017 data,2,67.37762879,451.9253993,0,0,0,73203.01681,73.20301681
Russia,RU,E,47000000000,Murmansk region,1,750807,#N/A,#N/A,,13.99203887,22.39091628,,7,2017 data,1,66.58007434,667.5521964,690455.1477,690.4551477,1,0,0
Russia,RU,E,65000000000,Sverdlovsk region,1,4320477,#N/A,#N/A,,16.73807296,18.15597009,,5.5,2017 data,1,66.04841087,1196.246151,0,0,0,0,0
Russia,RU,E,80000000000,Republic of Bashkortostan,1,4057149,#N/A,#N/A,,14.94856435,3.376160324,,5.6,2017 data,2,65.74549638,960.6497942,0,0,0,0,0
Russia,RU,E,28000000000,Tver region,1,1276754,#N/A,#N/A,,19.80415731,25.8551047,,4.5,2017 data,2,65.68688978,57.40481786,0,0,0,86314.45919,86.31445919
Russia,RU,E,07000000000,Stavropol region,0,2797958,#N/A,#N/A,,15.43778651,8.723263538,,5.2,2017 data,2,65.35265349,801.4310918,232558.1073,232.5581073,0,0,0
Russia,RU,E,15000000000,Bryansk region,1,1205584,#N/A,#N/A,,18.00196893,15.77695459,,4.4,2017 data,2,64.28492126,180.1455535,166559.6253,166.5596253,0,372227.9999,372.2279999
Russia,RU,E,42000000000,Lipetsk region,1,1147118,#N/A,#N/A,,17.66066843,17.29013737,,3.9,2017 data,2,63.07572283,229.2614117,75690.42966,75.69042966,0,127408.9257,127.4089257
Russia,RU,E,73000000000,Ulyanovsk region,1,1242517,#N/A,#N/A,,18.49742426,23.97469804,,4.4,2017 data,2,62.66461689,540.3058523,0,0,0,0,0
Russia,RU,E,89000000000,The Republic of Mordovia,1,800280,#N/A,#N/A,,18.12566364,7.367985788,,4.2,2017 data,2,62.65660969,295.9940828,169626.6073,169.6266073,0,127949.3157,127.9493157
Russia,RU,E,46000000000,Moscow region,0,7551516,#N/A,#N/A,,15.29221383,25.19111308,,3.2,2017 data,1,62.02938083,0,0,0,0,294174.0701,294.1740701
Russia,RU,E,94000000000,Udmurtia,1,1510217,#N/A,#N/A,,15.65041014,17.21602242,,4.8,2017 data,2,61.61733809,822.868431,140799.7104,140.7997104,0,169729.2574,169.7292574
Russia,RU,E,33000000000,Kirov region,1,1277673,#N/A,#N/A,,19.47793149,13.37138548,,5.3,2017 data,2,59.43154278,559.8938903,157716.9215,157.7169215,0,0,0
Russia,RU,E,53000000000,Orenburg region,1,1970364,#N/A,#N/A,,16.08714348,13.04167403,,4.5,2017 data,2,59.02657857,932.5889778,0,0,1,0,0
Russia,RU,E,45000000000,Moscow city is the capital of the Russian Federation city of federal significance,0,12560873,#N/A,#N/A,,17.12214315,34.53780413,,1.4,2017 data,1,57.70109689,0,0,0,0,370891.9372,370.8919372
Russia,RU,E,68000000000,Tambov Region,1,1024759,#N/A,#N/A,,19.8944853,13.37825067,,4.4,2017 data,2,56.99581296,291.383886,139635.9904,139.6359904,0,0,0
Russia,RU,E,19000000000,Vologda Region,1,1172201,#N/A,#N/A,,16.9553222,26.745,,5.3,2017 data,2,55.37762894,277.5305327,0,0,0,0,0
Russia,RU,E,87000000000,Komi Republic,1,835554,#N/A,#N/A,,14.55953964,26.87201922,,7.8,2017 data,2,55.0001924,762.394228,0,0,0,0,0
Russia,RU,E,34000000000,Kostroma region,1,640296,#N/A,#N/A,,18.33569717,24.56194404,,5.3,2017 data,2,54.42727742,228.0710716,0,0,0,137832.2665,137.8322665
Russia,RU,E,97000000000,Chuvash Republic - Chuvashia,1,1227256,#N/A,#N/A,,15.69168319,11.508,,5.1,2017 data,2,52.94936365,501.5067877,126687.1794,126.6871794,0,211965.6284,211.9656284
Russia,RU,E,20000000000,Voronezh region,1,2330795,#N/A,#N/A,,18.58274803,13.22106972,,4.3,2017 data,2,52.59021661,383.0163515,0,0,0,0,0
Russia,RU,E,92000000000,Republic of Tatarstan (Tatarstan),0,3896456,#N/A,#N/A,,15.38422931,8.68291097,,3.5,2017 data,2,50.8261534,601.223489,0,0,0,0,0
Russia,RU,E,61000000000,Ryazan Oblast,1,1117805,#N/A,#N/A,,19.57680834,28.22145247,,4.1,2017 data,2,49.96856061,126.3676637,0,0,0,161164.6983,161.1646983
Russia,RU,E,03000000000,Krasnodar region,0,5625827,#N/A,#N/A,,16.27895784,14.47616444,,5.7,2017 data,2,49.52215702,575.6427169,32366.59968,32.36659968,1,0,0
Russia,RU,E,17000000000,Vladimir region,1,1372071,#N/A,#N/A,,19.34303267,16.7490027,,4.8,2017 data,2,48.6450312,47.15192416,0,0,0,310602.0525,310.6020525
Russia,RU,E,78000000000,Yaroslavskaya oblast,1,1262648,#N/A,#N/A,,18.96122617,26.82700025,,6.6,2017 data,1,48.2595178,90.30422706,0,0,0,154046.8132,154.0468132
Russia,RU,E,22000000000,Nizhny Novgorod Region,1,3224687,#N/A,#N/A,,18.53788655,21.89306903,,4.2,2017 data,2,47.71007493,250.6739347,0,0,0,213750.0728,213.7500728
Russia,RU,E,88000000000,Mari El Republic,1,681357,#N/A,#N/A,,15.67160983,14.48167692,,6.1,2017 data,2,44.25871028,483.4636745,178880.1994,178.8801994,0,280858.7983,280.8587983
Russia,RU,E,24000000000,Ivanovo region,1,1009413,#N/A,#N/A,,19.58972999,15.12704941,,4.7,2017 data,1,42.77524333,141.4789072,0,0,0,330230.5509,330.2305509
Russia,RU,E,63000000000,Saratov region,1,2451882,#N/A,#N/A,,18.27685946,19.23977769,,4.8,2017 data,2,42.69451648,496.2903438,0,0,1,0,0
Russia,RU,E,36000000000,Samara Region,1,3188276,#N/A,#N/A,,18.31946863,13.56763869,,4.2,2017 data,1,42.27609251,695.538496,0,0,0,0,0
Russia,RU,E,86000000000,Republic of Karelia,1,620270,#N/A,#N/A,,18.45265896,17.74775332,,8.6,2017 data,1,41.47833678,171.8772076,98177.98868,98.17798868,1,0,0
Russia,RU,E,11000000000,Arhangelsk region,1,1149574,#N/A,#N/A,,17.57882676,20.84235431,,6.4,2017 data,2,39.59816677,533.2802316,192440.8719,192.4408719,1,0,0
Russia,RU,E,49000000000,Novgorod region,1,603386,#N/A,#N/A,,19.20577593,26.42602595,,4.7,2017 data,2,36.7726284,271.8734234,62012.70325,62.01270325,0,0,0
Russia,RU,E,58000000000,Pskov region,1,633099,#N/A,#N/A,,19.04090244,12.95661376,,6.5,2017 data,2,36.33563869,100.3184315,116184.0994,116.1840994,0,0,0
Russia,RU,E,71100000000,Khanty-Mansiysk Autonomous Okrug - Ugra (Tyumen Oblast),0,1659435,#N/A,#N/A,,8.822539556,31.659,,3.3,2017 data,1,35.77756163,1408.492217,0,0,0,0,0
Russia,RU,E,18000000000,Volgograd region,1,2514392,#N/A,#N/A,,17.65156565,27.00976215,,6,2017 data,2,34.75603998,561.7081032,113266.2143,113.2662143,1,0,0
Russia,RU,E,60000000000,Rostov region,1,4211386,#N/A,#N/A,,17.44199638,16.53812945,,5.6,2017 data,2,33.00963949,642.5028639,0,0,1,0,0
Russia,RU,E,12000000000,Astrakhan region,0,1015790,#N/A,#N/A,,14.19987877,20.59060014,,7.4,2017 data,2,28.43647267,931.4734659,445599.4864,445.5994864,1,0,0
Russia,RU,E,11100000000,Nenets Autonomous Okrug (Arkhangelsk Oblast),0,43913,#N/A,#N/A,,11.11164744,17.999,,8,2017 data,2,27.18169638,1207.223278,146566.8906,146.5668906,1,0,0
Russia,RU,E,71140000000,Yamal-Nenets Autonomous Okrug (Tyumen Oblast),0,540013,#N/A,#N/A,,6.029501068,31.659,,3.2,2017 data,1,24.93339523,1662.865208,0,0,1,0,0
Russia,RU,E,85000000000,Republic of Kalmykia,1,274030,#N/A,#N/A,,12.74945439,7.263797434,,9.9,2017 data,3,22.86462583,906.834258,225977.2713,225.9772713,0,0,0
Russia,RU,E,41000000000,Leningrad region,0,1830841,#N/A,#N/A,,16.9085211,31.01903701,,4.6,2017 data,2,22.86306546,35.35031061,0,0,1,0,0
Russia,RU,E,27000000000,Kaliningrad region,0,998393,#N/A,#N/A,,16.44452341,38.25514629,,5.2,2017 data,2,16.30997783,101.4736882,218968.2923,218.9682923,1,0,0
Russia,RU,E,40000000000,City St. Petersburg city of federal significance,0,5367912,#N/A,#N/A,,17.28269157,28.88937364,,1.6,2017 data,1,8.462518373,160.3598544,0,0,1,0,0
Russia,RU,E,01000000000,Altai region,1,2341447,#N/A,#N/A,,18.01826784,19.6086968,,6.9,2017 data,2,,2556.153637,0,0,1,0,0
Russia,RU,E,10000000000,Amur region,1,795809,#N/A,#N/A,,14.27712697,12.05627243,,5.9,2017 data,2,,4749.507838,0,0,1,0,0
Russia,RU,E,75000000000,Chelyabinsk region,1,3484395,#N/A,#N/A,,17.46280628,23.47794839,,6.6,2017 data,1,,1210.636674,0,0,1,0,0
Russia,RU,E,84000000000,Altai Republic,0,218465,#N/A,#N/A,,11.05564089,10.14204168,,12,2017 data,3,,3042.344898,0,0,1,0,0
Russia,RU,E,77000000000,Chukotka Autonomous Okrug,1,49505,#N/A,#N/A,,6.679300905,11.14761002,,2.9,2017 data,2,,5109.528171,756777.3912,756.7773912,1,0,0
Russia,RU,E,25000000000,Irkutsk region,1,2400979,#N/A,#N/A,,15.12002437,20.48814777,,8.7,2017 data,2,,3546.106172,415933.8093,415.9338093,0,0,0
Russia,RU,E,99000000000,Jewish Autonomous Region,1,160964,#N/A,#N/A,,15.23731664,16.24095232,,8.3,2017 data,2,,5877.552834,0,0,1,0,0
Russia,RU,E,30000000000,Kamchatka Krai,1,315140,#N/A,#N/A,,12.55172177,23.77264702,,4.3,2017 data,2,,5840.604269,587639.3504,587.6393504,1,0,0
Russia,RU,E,32000000000,Kemerovo Region - Kuzbass,1,2684566,#N/A,#N/A,,16.56035184,12.84109526,,7.1,2017 data,1,,2853.92943,0,0,0,0,0
Russia,RU,E,08000000000,Khabarovsk region,1,1324887,#N/A,#N/A,,15.55829177,26.47678476,,4.8,2017 data,1,,5218.702543,0,0,1,0,0
Russia,RU,E,04000000000,Krasnoyarsk region,1,2875261,#N/A,#N/A,,14.89451591,22.72385684,,5.7,2017 data,2,,2531.124267,0,0,1,0,0
Russia,RU,E,37000000000,Kurgan region,1,840119,#N/A,#N/A,,19.65349103,19.05593303,,9.1,2017 data,2,,1494.60664,0,0,1,0,0
Russia,RU,E,44000000000,Magadan Region,1,142663,#N/A,#N/A,,11.85876474,18.97564022,,5.2,2017 data,1,,5373.563282,0,0,1,0,0
Russia,RU,E,52000000000,Omsk region,1,1952138,#N/A,#N/A,,16.41991222,21.48867171,,7,2017 data,2,,1981.949387,0,0,1,0,0
Russia,RU,E,05000000000,Primorsky Krai,1,1907877,#N/A,#N/A,,16.67986332,33.82992849,,5.4,2017 data,2,,6220.875558,0,0,1,0,0
Russia,RU,E,50000000000,Novosibirsk region,0,2791116,#N/A,#N/A,,16.24138059,32.73841188,,6,2017 data,2,,2304.274024,0,0,1,0,0
Russia,RU,E,81000000000,The Republic of Buryatia,1,983892,#N/A,#N/A,,12.30712005,9.038328694,,9.6,2017 data,2,,3847.555144,639247.1818,639.2471818,1,0,0
Russia,RU,E,95000000000,The Republic of Khakassia,1,536840,#N/A,#N/A,,14.70526089,24.38990641,,4.9,2017 data,2,,3117.791565,0,0,0,0,0
Russia,RU,E,76000000000,Zabaykalsky Krai,1,1069296,#N/A,#N/A,,13.19676335,15.70651064,,10.7,2017 data,2,,4491.483096,543835.2086,543.8352086,1,0,0
Russia,RU,E,64000000000,Sakhalin Oblast,1,489910,#N/A,#N/A,,15.86124571,12.10735327,,5.9,2017 data,1,,6002.174289,7493.533057,7.493533057,0,7470.940683,7.470940683
Russia,RU,E,98000000000,The Republic of Sakha (Yakutia),0,965669,#N/A,#N/A,,9.282042732,22.35674701,,7.1,2017 data,2,,3576.167656,0,0,1,0,0
Russia,RU,E,69000000000,Tomsk region,0,1077861,#N/A,#N/A,,15.21032949,31.00249749,,6.3,2017 data,2,,2239.512525,0,0,0,0,0
Russia,RU,E,71000000000,Tyumen region,0,3708185,#N/A,#N/A,,10.78736163,31.65958404,,3.9,2017 data,1,,1651.633086,0,0,1,0,0
Russia,RU,E,93000000000,Tyva Republic,0,323073,#N/A,#N/A,,5.500949054,5.970574868,,18.3,2017 data,2,,3316.20489,73864.93329,73.86493329,1,0,0
Sweden,SE,N,SE322,Jämtlands län,1,129806,48935,53752,2.588964954,19.57967704,6.589917577,,8.8,NUTS 2 level,3,120.0183364,228.2166129,275531.7909,275.5317909,0,0,0
Sweden,SE,N,SE332,Norrbottens län,1,251295,97238,105208,2.556706226,19.87006633,9.228912269,,8,NUTS 2 level,2,104.7385113,505.7242182,505724.2182,505.7242182,1,0,0
Sweden,SE,N,SE331,Västerbottens län,0,268465,54664,58875,4.743267964,21.64382559,7.803841073,,8,NUTS 2 level,2,101.3353225,353.3985625,353398.5625,353.3985625,1,0,0
Sweden,SE,N,SE312,Dalarnas län,0,286165,28029,30222,9.884298405,21.76639887,8.876755916,,8.8,NUTS 2 level,3,101.0633852,76.23241888,76232.41888,76.23241888,0,0,0
Sweden,SE,N,SE211,Jönköpings län,0,357237,10436,11693,32.27922576,21.18619318,12.87585529,,7.1,NUTS 2 level,2,78.03822199,148.1649929,0,0,0,0,0
Sweden,SE,N,SE321,Västernorrlands län,1,245968,21548,22957,11.25974568,19.11325718,7.646342219,,8.8,NUTS 2 level,2,76.1943163,221.3071186,221307.1186,221.3071186,1,0,0
Sweden,SE,N,SE313,Gävleborgs län,0,285637,18118,19629,15.26150789,21.60824698,9.080505559,,8.8,NUTS 2 level,2,63.98553824,70.11565843,70115.65843,70.11565843,1,0,0
Sweden,SE,N,SE212,Kronobergs län,0,197519,8424,9384,21.83523267,22.43594135,14.34304158,,7.1,NUTS 2 level,3,61.18066645,94.15776912,33610.09143,33.61009143,0,0,0
Sweden,SE,N,SE311,Värmlands län,0,280399,17518,21789,15.59909807,16.51651473,9.852751379,,8.8,NUTS 2 level,2,60.46405528,49.70919049,0,0,0,0,0
Sweden,SE,N,SE124,Örebro län,0,298907,8504,9633,32.95272813,21.07526276,12.62305911,,8.4,NUTS 2 level,2,45.25025907,82.87307308,0,0,0,0,0
Sweden,SE,N,SE232,Västra Götalands län,0,1690782,23799,28778,66.40182361,20.12296444,15.02165215,,7.4,NUTS 2 level,1,40.52893885,81.92262948,0,0,1,0,0
Sweden,SE,N,SE231,Hallands län,0,324825,5427,5687,55.1840796,21.33789659,10.47182193,,7.4,NUTS 2 level,2,34.9004033,74.35482819,0,0,1,0,0
Sweden,SE,N,SE123,Östergötlands län,0,457496,10559,12229,40.68964864,19.77090247,12.24798469,,8.4,NUTS 2 level,2,34.15291421,51.86675789,0,0,1,0,0
Sweden,SE,N,SE213,Kalmar län,0,243536,11164,11636,20.91866714,19.4065296,9.117937277,,7.1,NUTS 2 level,3,30.30157636,103.2443671,77719.09563,77.71909563,1,0,0
Sweden,SE,N,SE224,Skåne län,0,1344689,10967,11302,113.3700191,18.90574013,18.08795841,,9.2,NUTS 2 level,2,23.67810515,17.87979566,77834.61887,77.83461887,1,0,0
Sweden,SE,N,SE125,Västmanlands län,0,271095,5117,5658,49.39534884,21.84894384,16.49354787,,8.4,NUTS 2 level,2,23.30499206,27.06426691,27064.26691,27.06426691,0,0,0
Sweden,SE,N,SE221,Blekinge län,0,159371,2931,3039,52.27806209,21.76639887,10.97340158,,9.2,NUTS 2 level,2,21.22513948,124.9899581,114795.3303,114.7953303,1,0,0
Sweden,SE,N,SE122,Södermanlands län,0,291341,6075,7026,44.56592593,18.35901841,15.01817928,,8.4,NUTS 2 level,2,11.96713615,0,0,0,1,0,0
Sweden,SE,N,SE121,Uppsala län,0,368971,8189,8608,41.0162413,14.95091131,13.87886484,,8.4,NUTS 2 level,2,10.15312901,0,0,0,1,0,0
Sweden,SE,N,SE214,Gotlands län,0,58595,3134,3166,18.27345246,21.52595947,4.831786138,,7.1,NUTS 2 level,3,8.282656594,71.90056388,71900.56388,71.90056388,1,0,0
Sweden,SE,N,SE110,Stockholms län,0,2308143,6524,7153,314.8900981,20.48327165,21.7353033,,6.6,NUTS 2 level,1,7.880756111,0,0,0,1,0,0
Slovenia,SI,C,SI042,Gorenjska,0,203636,2124,2137,95.77542373,18.00610898,3.627345436,,7,NUTS 2 level,2,145.7341832,0,228127.3874,228.1273874,0,0,0
Slovenia,SI,C,SI033,Koroska,1,70550,1033,1041,70.17812197,15.57168224,2.121554887,,9.2,NUTS 2 level,3,136.9472169,10.28708948,174032.6507,174.0326507,0,73722.61334,73.72261334
Slovenia,SI,C,SI038,Primorsko-notranjska,0,52334,1433,1456,36.48778786,17.05896276,4.865454128,,9.2,NUTS 2 level,3,135.8565546,0,239566.3825,239.5663825,0,0,0
Slovenia,SI,C,SI043,Goriska,1,117260,2317,2325,51.42252913,16.60890639,4.249408289,,7,NUTS 2 level,3,127.3657143,0,231473.3871,231.4733871,0,0,0
Slovenia,SI,C,SI035,Zasavska,0,57061,482,485,91.74688797,15.95304221,3.285694903,,9.2,NUTS 2 level,3,124.0377358,0,231184.6148,231.1846148,0,51954.90608,51.95490608
Slovenia,SI,C,SI034,Savinjska,1,254760,2289,2301,113.4670162,16.93155086,3.814789432,,9.2,NUTS 2 level,3,120.3115369,0,195299.149,195.299149,0,55156.62256,55.15662256
Slovenia,SI,C,SI041,Osrednjeslovenska,0,542306,2328,2334,229.0433849,16.91314554,5.250809714,,7,NUTS 2 level,2,117.8037677,0,229725.9531,229.7259531,0,13565.76943,13.56576943
Slovenia,SI,C,SI037,Jugovzhodna Slovenija,0,142819,2665,2675,53.46454034,17.83693955,3.636925107,,9.2,NUTS 2 level,3,110.3311812,0,249262.7155,249.2627155,0,0,0
Slovenia,SI,C,SI032,Podravska,0,322058,2144,2170,150.7084888,15.80302884,2.780709274,,9.2,NUTS 2 level,3,101.861307,39.37349762,160957.14,160.95714,0,95331.89859,95.33189859
Slovenia,SI,C,SI044,Obalno-kraska,0,113961,1043,1044,106.1936721,16.27169145,7.791621524,,7,NUTS 2 level,2,96.79135933,13.756094,208595.4971,208.5954971,1,0,0
Slovenia,SI,C,SI036,Posavska,0,75359,960,968,73.090625,17.49716732,4.228483475,,9.2,NUTS 2 level,3,89.56562137,0,233315.196,233.315196,0,41996.21529,41.99621529
Slovenia,SI,C,SI031,Pomurska,1,114776,1327,1337,89.78522984,17.37966508,0.922405472,,9.2,NUTS 2 level,3,80.13210445,56.78107092,138138.0355,138.1380355,0,135055.7635,135.0557635
Slovakia,SK,C,SK031,Zilinský kraj,1,691023,6738,6809,102.1512318,12.88940311,2.537570368,,15.9,NUTS 2 level,2,138.8407353,126.1025874,126102.5874,126.1025874,0,393136.3222,393.1363222
Slovakia,SK,C,SK041,Presovský kraj,0,823826,8955,8973,90.85494137,13.83579285,9.332962652,,18.7,NUTS 2 level,3,119.6894244,158.3157247,158315.7247,158.3157247,0,414007.0426,414.0070426
Slovakia,SK,C,SK032,Banskobystrický kraj,1,649788,9446,9454,69.97575693,16.8367606,16.37077885,,15.9,NUTS 2 level,3,113.0856357,49.56801432,49568.01432,49.56801432,0,407477.1616,407.4771616
Slovakia,SK,C,SK022,Trenciansky kraj,1,587364,4484,4502,132.5722569,10.92961458,2.690782372,,10.7,NUTS 2 level,2,108.4628228,9.84958711,82579.71281,82.57971281,0,369726.8959,369.7268959
Slovakia,SK,C,SK042,Kosický kraj,0,799217,6699,6754,118.052993,13.6825735,18.2475706,,18.7,NUTS 2 level,2,91.17537868,129.9340872,129934.0872,129.9340872,0,458391.6661,458.3916661
Slovakia,SK,C,SK010,Bratislavský kraj,0,650838,2021,2053,296.8485898,13.07430812,8.735781464,,5.8,NUTS 2 level,1,67.40516821,0,24114.56901,24.11456901,0,303596.8384,303.5968384
Slovakia,SK,C,SK023,Nitriansky kraj,1,678692,6295,6344,109.6602065,11.49364534,29.9217197,,10.7,NUTS 2 level,2,63.17769705,17.72652722,27109.52208,27.10952208,0,321077.0195,321.0770195
Slovakia,SK,C,SK021,Trnavský kraj,0,562372,4064,4146,136.324065,13.68701363,26.11495722,,10.7,NUTS 2 level,3,60.26503986,0,42542.9384,42.5429384,0,313469.9369,313.4699369
San Marino,SM,S,SanMarino,San Marino,0,33784,#N/A,#N/A,,11.89010526,,,,NUTS 2 level,3,89.98412698,177.722931,54894.90348,54.89490348,1,0,0
Turkey,TR,SE,TRB21,Van,0,1106891,18617,20568,55.61680185,10.27871214,0.262869435,2014 data,11,NUTS 2 level,2,183.0684366,772.6130738,421976.892,421.976892,1,0,0
Turkey,TR,SE,TRA24,Ardahan,1,97096,5007,5125,21.06131416,6.474946331,0.400848398,2014 data,9.2,NUTS 2 level,2,182.779165,729.3863315,532354.1199,532.3541199,1,0,0
Turkey,TR,SE,TRA11,Erzurum,1,760476,25269,25338,30.43590961,10.03827534,0.514914657,2014 data,5.6,NUTS 2 level,2,181.5173216,559.1488686,316648.9469,316.6489469,0,0,0
Turkey,TR,SE,TRA21,Agri,0,536285,11307,11381,47.93685328,9.279931877,0.268516284,2014 data,9.2,NUTS 2 level,2,181.4977637,729.4733037,444089.6095,444.0896095,1,0,0
Turkey,TR,SE,TRA13,Bayburt,0,80417,3737,3739,19.91222906,3.737749902,0.954773869,2014 data,5.6,NUTS 2 level,3,180.835247,506.977677,256663.905,256.663905,0,0,0
Turkey,TR,SE,TRB24,Hakkari,0,275761,6972,6991,36.04446357,11.68587696,0.216451009,2014 data,11,NUTS 2 level,2,180.5381313,843.3724505,468845.3436,468.8453436,1,0,0
Turkey,TR,SE,TRA22,Kars,1,287654,9894,9959,30.49989893,9.04858726,0.507189056,2014 data,9.2,NUTS 2 level,2,180.1858949,716.5646624,475085.5854,475.0855854,1,0,0
Turkey,TR,SE,TR906,Gümüshane,0,170173,6428,6439,20.16459241,13.55329441,3.74649959,2014 data,5.4,NUTS 2 level,3,178.4514179,432.5659862,206621.8189,206.6218189,0,0,0
Turkey,TR,SE,TRB23,Bitlis,0,341474,6971,8850,47.16210013,5.602147588,0.109148287,2014 data,11,NUTS 2 level,2,178.4453981,663.8531115,330973.9535,330.9739535,0,0,0
Turkey,TR,SE,TRA12,Erzincan,0,231511,11665,11741,19.28409773,7.830871842,0.922289496,2014 data,5.6,NUTS 2 level,2,177.1629649,386.3120829,120260.855,120.260855,0,0,0
Turkey,TR,SE,TRB22,Mus,0,404544,7887,8071,51.589451,9.481066125,0.252088823,2014 data,11,NUTS 2 level,2,176.3070165,624.7045466,311201.7959,311.2017959,0,0,0
Turkey,TR,SE,TRB13,Bingöl,0,273354,8194,8259,31.14107884,9.277179532,0.303185519,2014 data,7.9,NUTS 2 level,3,176.2863708,523.7920422,227995.4706,227.9954706,0,80312.47644,80.31247644
Turkey,TR,SE,TR722,Sivas,1,621301,28423,28583,22.59522218,2.949484898,1.124676191,2014 data,9.8,NUTS 2 level,2,174.476994,171.9458273,0,0,0,0,0
Turkey,TR,SE,TR713,Nigde,0,352727,7363,7367,45.8958305,9.275794529,0.635224555,2014 data,7,NUTS 2 level,2,173.6695581,66.05632465,0,0,0,0,0
Turkey,TR,SE,TR721,Kayseri,0,1376722,16924,17118,72.95267076,15.18539845,1.261584662,2014 data,9.8,NUTS 2 level,1,172.740758,98.04268205,0,0,0,0,0
Turkey,TR,SE,TRB14,Tunceli,0,82498,7389,7631,10.3801597,10.00570894,0.375755022,2014 data,7.9,NUTS 2 level,3,172.3879581,419.1675462,172391.2508,172.3912508,0,67740.56062,67.74056062
Turkey,TR,SE,TR905,Artvin,1,166143,7338,7368,22.45284819,10.25850134,0.602950382,2014 data,5.4,NUTS 2 level,3,167.1325742,634.5740086,411819.2418,411.8192418,1,0,0
Turkey,TR,SE,TRB11,Malatya,0,786676,11946,12110,61.99924661,10.09202433,0.677343293,2014 data,7.9,NUTS 2 level,2,166.6445599,299.0837818,40852.1314,40.8521314,0,10433.88305,10.43388305
Turkey,TR,SE,TRA23,Igdir,0,194775,3461,3483,53.28459983,5.576902425,0.812397597,2014 data,9.2,NUTS 2 level,2,166.106004,813.1778276,538159.3439,538.1593439,1,0,0
Turkey,TR,SE,TR522,Karaman,0,246672,8804,8869,26.42355747,11.12604894,1.381026229,2014 data,5.6,NUTS 2 level,2,165.002138,110.4649952,0,0,0,0,0
Turkey,TR,SE,TR612,Isparta,0,433830,8309,8942,53.95330365,5.081391187,1.702834547,2014 data,8.7,NUTS 2 level,2,164.4850413,91.23348459,0,0,0,0,0
Turkey,TR,SE,TR714,Nevsehir,0,292365,5371,5394,52.56693353,3.83645542,1.818818749,2014 data,7,NUTS 2 level,2,162.9871938,32.64019429,0,0,0,71346.59741,71.34659741
Turkey,TR,SE,TRB12,Elazig,0,583671,8722,9339,63.36230222,11.36060938,0.381001656,2014 data,7.9,NUTS 2 level,2,162.5389222,391.8824711,118890.0808,118.8900808,0,32849.83915,32.84983915
Turkey,TR,SE,TR723,Yozgat,1,418650,14034,14081,33.92446915,9.730000344,3.453538971,2014 data,9.8,NUTS 2 level,2,162.4974097,40.22758986,0,0,0,75955.78826,75.95578826
